19.500000, 73.601
19.750000, 73.615
20.000000, 73.659
20.299999, 73.695
20.600000, 73.700
20.900000, 73.700
21.200001, 73.700
21.400000, 73.704
21.799999, 73.759
22.000000, 73.788
22.400000, 73.800
22.700001, 73.800
23.000000, 73.800
23.299999, 73.800
23.600000, 73.800
24.000000, 73.800
24.299999, 73.800
24.700001, 73.795
25.000000, 73.766
25.400000, 73.713
25.799999, 73.695
26.200001, 73.650
26.500000, 73.612
26.900000, 73.600
27.200001, 73.596
27.600000, 73.569
28.000000, 73.517
28.500000, 73.465
29.000000, 73.407
29.500000, 73.385
30.000000, 73.325
30.400000, 73.302
30.700001, 73.300
31.100000, 73.300
31.500000, 73.300
32.000000, 73.300
32.500000, 73.294
33.000000, 73.241
33.500000, 73.141
34.000000, 73.049
34.500000, 72.996
35.000000, 72.935
35.500000, 72.850
36.000000, 72.798
36.500000, 72.745
37.000000, 72.665
37.500000, 72.608
38.200001, 72.545
38.700001, 72.501
39.500000, 72.425
40.000000, 72.387
40.599998, 72.329
41.200001, 72.271
41.799999, 72.162
42.500000, 72.079
43.099998, 72.000
43.700001, 71.925
44.400002, 71.876
45.000000, 71.802
45.500000, 71.729
46.200001, 71.636
46.799999, 71.580
47.500000, 71.464
48.200001, 71.333
48.700001, 71.258
49.400002, 71.157
50.000000, 71.068
50.799999, 70.925
51.500000, 70.816
52.200001, 70.729
53.000000, 70.588
53.799999, 70.507
54.500000, 70.462
55.200001, 70.387
56.000000, 70.288
57.000000, 70.158
58.000000, 69.991
59.000000, 69.817
60.000000, 69.640
60.799999, 69.522
61.500000, 69.428
62.200001, 69.311
63.000000, 69.183
64.000000, 69.066
65.000000, 68.950
66.000000, 68.794
67.000000, 68.600
68.000000, 68.447
69.000000, 68.340
70.000000, 68.232
71.000000, 68.086
72.000000, 67.900
73.000000, 67.704
74.000000, 67.518
75.000000, 67.370
76.199997, 67.208
77.500000, 67.033
78.800003, 66.860
80.000000, 66.707
81.199997, 66.533
82.500000, 66.318
83.800003, 66.104
85.000000, 65.925
86.199997, 65.781
87.500000, 65.597
88.500000, 65.438
90.000000, 65.204
91.199997, 65.039
92.500000, 64.898
93.800003, 64.732
95.000000, 64.559
96.199997, 64.388
97.500000, 64.202
98.800003, 64.017
100.000000, 63.851
101.500000, 63.689
103.000000, 63.552
104.400002, 63.375
106.000000, 63.176
107.500000, 62.996
109.000000, 62.822
110.599998, 62.568
112.000000, 62.402
113.800003, 62.221
115.000000, 62.101
117.199997, 61.890
118.000000, 61.823
120.599998, 61.596
122.000000, 61.421
124.099998, 61.166
125.000000, 61.057
126.500000, 60.921
128.000000, 60.801
131.500000, 60.573
132.000000, 60.544
134.000000, 60.401
136.000000, 60.257
138.000000, 60.151
140.000000, 60.050
143.000000, 59.878
145.000000, 59.725
147.500000, 59.576
150.000000, 59.453
152.500000, 59.353
155.000000, 59.296
157.500000, 59.220
160.000000, 59.109
162.500000, 59.029
165.000000, 59.002
167.500000, 58.998
170.000000, 58.974
172.500000, 58.916
175.000000, 58.871
177.500000, 58.789
180.000000, 58.741
182.500000, 58.769
185.000000, 58.773
187.500000, 58.729
190.000000, 58.694
192.500000, 58.654
195.000000, 58.634
197.500000, 58.704
200.000000, 58.776
203.000000, 58.755
206.000000, 58.667
209.000000, 58.572
212.000000, 58.512
214.000000, 58.502
218.000000, 58.500
220.000000, 58.500
224.000000, 58.500
227.000000, 58.500
230.000000, 58.500
233.000000, 58.500
236.000000, 58.500
240.000000, 58.500
243.000000, 58.500
247.000000, 58.500
250.000000, 58.500
254.000000, 58.500
258.000000, 58.500
262.000000, 58.500
265.000000, 58.500
269.000000, 58.500
272.000000, 58.500
276.000000, 58.500
280.000000, 58.501
285.000000, 58.514
290.000000, 58.576
295.000000, 58.599
300.000000, 58.603
304.000000, 58.631
307.000000, 58.654
311.000000, 58.646
315.000000, 58.681
320.000000, 58.766
325.000000, 58.798
330.000000, 58.824
335.000000, 58.901
340.000000, 58.978
345.000000, 59.021
350.000000, 59.079
355.000000, 59.122
360.000000, 59.178
365.000000, 59.220
370.000000, 59.287
375.000000, 59.363
382.000000, 59.447
387.000000, 59.551
395.000000, 59.607
400.000000, 59.645
406.000000, 59.734
412.000000, 59.829
418.000000, 59.893
425.000000, 59.950
431.000000, 59.992
437.000000, 60.004
444.000000, 60.050
450.000000, 60.097
455.000000, 60.131
462.000000, 60.190
468.000000, 60.229
475.000000, 60.286
482.000000, 60.329
487.000000, 60.370
494.000000, 60.397
500.000000, 60.400
508.000000, 60.400
515.000000, 60.400
522.000000, 60.400
530.000000, 60.400
538.000000, 60.400
545.000000, 60.400
552.000000, 60.400
560.000000, 60.391
570.000000, 60.334
580.000000, 60.324
590.000000, 60.352
600.000000, 60.310
608.000000, 60.296
615.000000, 60.272
622.000000, 60.229
630.000000, 60.203
640.000000, 60.199
650.000000, 60.181
660.000000, 60.124
670.000000, 60.100
680.000000, 60.078
690.000000, 60.023
700.000000, 60.002
710.000000, 59.998
720.000000, 59.978
730.000000, 59.927
740.000000, 59.902
750.000000, 59.884
762.000000, 59.827
775.000000, 59.801
788.000000, 59.800
800.000000, 59.800
812.000000, 59.800
825.000000, 59.800
838.000000, 59.793
850.000000, 59.757
862.000000, 59.756
875.000000, 59.793
885.000000, 59.799
900.000000, 59.800
912.000000, 59.800
925.000000, 59.805
938.000000, 59.841
950.000000, 59.914
962.000000, 59.978
975.000000, 59.999
988.000000, 60.019
1000.000000, 60.075
1015.000000, 60.164
1030.000000, 60.245
1044.000000, 60.405
1060.000000, 60.558
1075.000000, 60.624
1090.000000, 60.736
1106.000000, 60.878
1120.000000, 61.013
1138.000000, 61.203
1150.000000, 61.380
1172.000000, 61.674
1180.000000, 61.749
1206.000000, 61.968
1220.000000, 62.065
1241.000000, 62.290
1250.000000, 62.393
1265.000000, 62.546
1280.000000, 62.723
1315.000000, 63.030
1320.000000, 63.069
1340.000000, 63.177
1360.000000, 63.246
1380.000000, 63.362
1400.000000, 63.447
1430.000000, 63.594
1450.000000, 63.655
1475.000000, 63.755
1500.000000, 63.814
1525.000000, 63.898
1550.000000, 64.007
1575.000000, 64.087
1600.000000, 64.136
1625.000000, 64.194
1650.000000, 64.251
1675.000000, 64.340
1700.000000, 64.406
1725.000000, 64.499
1750.000000, 64.592
1775.000000, 64.654
1800.000000, 64.743
1825.000000, 64.833
1850.000000, 64.893
1875.000000, 64.944
1900.000000, 65.051
1925.000000, 65.189
1950.000000, 65.296
1975.000000, 65.386
2000.000000, 65.473
2030.000000, 65.576
2060.000000, 65.678
2090.000000, 65.792
2120.000000, 65.943
2140.000000, 66.034
2180.000000, 66.171
2200.000000, 66.238
2240.000000, 66.414
2270.000000, 66.550
2300.000000, 66.684
2330.000000, 66.818
2360.000000, 66.921
2400.000000, 67.077
2430.000000, 67.210
2470.000000, 67.375
2500.000000, 67.505
2540.000000, 67.664
2580.000000, 67.826
2620.000000, 67.948
2650.000000, 68.056
2690.000000, 68.217
2720.000000, 68.326
2760.000000, 68.484
2800.000000, 68.626
2850.000000, 68.812
2900.000000, 68.952
2950.000000, 69.113
3000.000000, 69.227
3040.000000, 69.340
3070.000000, 69.432
3110.000000, 69.529
3150.000000, 69.619
3200.000000, 69.728
3250.000000, 69.830
3300.000000, 69.896
3350.000000, 69.947
3400.000000, 69.992
3450.000000, 70.000
3500.000000, 70.000
3550.000000, 70.000
3600.000000, 70.000
3650.000000, 69.995
3700.000000, 69.960
3750.000000, 69.910
3820.000000, 69.840
3870.000000, 69.751
3950.000000, 69.545
4000.000000, 69.431
4060.000000, 69.311
4120.000000, 69.157
4180.000000, 68.999
4250.000000, 68.744
4310.000000, 68.526
4370.000000, 68.332
4440.000000, 68.111
4500.000000, 67.910
4550.000000, 67.716
4620.000000, 67.444
4680.000000, 67.176
4750.000000, 66.879
4820.000000, 66.610
4870.000000, 66.400
4940.000000, 66.108
5000.000000, 65.886
5080.000000, 65.641
5150.000000, 65.393
5220.000000, 65.104
5300.000000, 64.827
5380.000000, 64.532
5450.000000, 64.292
5520.000000, 64.101
5600.000000, 63.919
5700.000000, 63.704
5800.000000, 63.426
5900.000000, 63.233
6000.000000, 63.054
6080.000000, 62.933
6150.000000, 62.857
6220.000000, 62.813
6300.000000, 62.801
6400.000000, 62.804
6500.000000, 62.842
6600.000000, 62.897
6700.000000, 62.953
6800.000000, 63.048
6900.000000, 63.141
7000.000000, 63.192
7100.000000, 63.200
7200.000000, 63.213
7300.000000, 63.306
7400.000000, 63.527
7500.000000, 63.879
7620.000000, 64.490
7750.000000, 65.213
7880.000000, 65.733
8000.000000, 65.908
8120.000000, 65.711
8250.000000, 65.087
8380.000000, 64.151
8500.000000, 63.086
8620.000000, 61.984
8750.000000, 60.786
8850.000000, 59.904
9000.000000, 58.688
9120.000000, 57.789
9250.000000, 56.928
9380.000000, 56.155
9500.000000, 55.500
9620.000000, 54.891
9750.000000, 54.285
9880.000000, 53.764
10000.000000, 53.360
10150.000000, 52.930
10300.000000, 52.558
10440.000000, 52.291
10600.000000, 52.067
10750.000000, 51.937
10900.000000, 51.938
11060.000000, 52.055
11200.000000, 52.241
11380.000000, 52.622
11500.000000, 52.995
11720.000000, 53.937
11800.000000, 54.350
12060.000000, 55.807
12200.000000, 56.576
12410.000000, 57.541
12500.000000, 57.838
12650.000000, 58.142
12800.000000, 58.227
13150.000000, 57.941
13200.000000, 57.869
13400.000000, 57.532
13600.000000, 57.220
13800.000000, 56.941
14000.000000, 56.551
14300.000000, 55.733
14500.000000, 55.059
14750.000000, 54.007
15000.000000, 52.976
15250.000000, 52.455
15500.000000, 52.121
15750.000000, 51.954
16000.000000, 51.918
16250.000000, 51.983
16500.000000, 52.087
16750.000000, 52.211
17000.000000, 52.388
17250.000000, 52.566
17500.000000, 52.669
17750.000000, 52.674
18000.000000, 52.557
18250.000000, 52.294
18500.000000, 51.988
18750.000000, 51.551
19000.000000, 51.100
19250.000000, 50.597
19500.000000, 50.033
19750.000000, 49.579
